16,25,67,37
23,51,42,39
48,2,67,62
83,73,28,49
39,31,60,52
9,46,51,62
54,85,59,42
58,67,56,60
64,8,51,67
7,5,67,50
62,35,45,32
53,72,56,54
68,46,49,31
46,6,67,41
37,13,71,41
60,24,55,49
31,60,72,34
18,2,40,61
44,55,64,45
58,56,67,46
63,21,50,35
28,28,69,17
36,61,66,64
18,54,23,71
16,85,52,38
37,63,44,18
5,65,44,16
57,35,61,37
71,49,53,45
39,33,71,36
19,42,49,47
40,15,32,69
19,64,42,30
44,42,49,53
1,63,55,61
21,56,61,20
53,44,68,53
16,9,69,39
21,67,50,37
33,81,62,21
94,40,18,56
37,48,42,27
34,14,50,32
48,59,40,42
36,72,55,47
51,24,56,42
5,62,59,57
38,20,71,40
9,19,58,72
69,53,40,55
60,10,17,43
51,14,65,49
16,65,71,42
68,55,44,37
88,64,30,41
50,18,47,40
72,48,47,57
64,21,35,63
26,12,71,32
23,46,56,38
5,19,72,74
14,87,54,24
27,79,58,32
82,14,41,31
16,96,49,23
56,10,54,25
38,44,46,44
14,39,61,53
44,63,58,15
1,46,65,50
80,79,43,44
16,7,55,22
62,104,51,18
3,62,64,41
24,17,56,66
43,103,54,17
21,49,67,24
78,53,47,42
76,34,12,45
32,27,68,93
30,41,65,43
64,72,53,17
85,21,38,71
9,56,68,62
7,61,57,46
33,30,53,89
53,28,73,56
64,58,49,30
39,18,67,46
26,14,35,44
65,26,60,26
32,42,48,35
27,56,58,38
24,37,55,50
7,67,40,11
43,19,44,46
3,28,69,57
40,76,43,34
44,86,43,24
32,51,67,55
3,50,41,34
54,5,54,46
16,11,28,58
32,32,71,29
13,2,51,52
23,76,62,39
32,48,49,42
2,59,52,29
19,24,30,44
17,76,45,31
34,63,65,20
67,35,44,40
62,76,59,40
24,81,67,44
53,41,49,36
38,71,60,38
76,3,40,69
11,54,65,45
17,18,58,15
77,26,44,36
4,0,67,80
12,49,68,72
14,26,44,34
69,60,49,40
83,28,42,26
17,64,42,45
13,67,64,52
13,55,24,61
39,42,67,33
37,97,58,26
12,8,23,48
42,77,53,20
46,42,55,37
54,19,55,24
42,48,50,31
78,60,46,39
49,55,51,55
89,66,32,57
52,53,54,49
16,1,35,56
44,75,49,23
5,19,58,16
81,20,42,25
29,17,49,35
62,0,21,48
62,103,47,20
0,36,48,32
50,21,57,42
0,26,53,36
2,49,60,49
4,31,47,32
57,74,67,39
4,74,61,28
17,23,67,50
35,12,48,60
33,50,62,34
60,23,65,30
56,44,48,44
75,38,49,31
16,51,66,30
21,42,55,55
35,56,41,33
36,47,60,54
46,26,53,40
17,35,55,50
63,62,58,51
82,42,42,30
62,50,45,54
77,40,33,57
28,42,49,33
27,30,45,38
5,32,60,42
46,64,55,30
35,10,60,51
23,78,61,44
9,20,68,63
21,72,39,47
59,41,54,55
38,8,71,94
24,19,55,42
42,35,32,48
8,35,43,29
29,35,39,54
53,3,49,67
85,8,27,91
19,34,46,24
41,37,71,54
5,25,24,55
81,73,42,36
27,45,64,37
33,93,56,28
19,54,58,59
53,68,48,44
85,54,33,59
69,19,48,59
53,34,53,46
43,81,72,34
5,80,41,37
37,29,64,46
7,20,49,39
48,40,62,41
79,32,42,67
34,5,67,67
19,35,50,35
41,76,69,42
64,49,44,77
14,63,65,58
48,32,57,64
9,0,71,41
10,8,24,71
64,18,50,42
30,65,63,51
80,14,46,33
19,81,48,20
23,80,59,44
26,50,65,63
19,60,54,35
21,60,52,47
5,85,67,40
40,1,58,51
43,74,52,39
48,40,67,40
87,30,40,81
21,67,65,42
13,64,58,52
44,3,46,26
72,5,40,27
16,49,51,62
33,56,71,70
36,85,58,33
12,13,44,65
28,35,64,67
71,14,42,17
50,61,58,56
78,45,44,16
45,14,71,43
17,41,60,37
44,19,73,55
39,85,44,24
37,23,55,33
46,87,53,28
46,53,71,25
60,31,48,21
56,50,49,55
48,16,49,41
40,56,42,44
65,0,43,75
15,65,43,35
80,45,44,48
32,39,67,54
48,42,53,64
31,13,56,33
70,30,19,54
40,35,31,42
16,0,64,36
31,20,48,45
45,66,69,16
30,76,64,42
63,89,46,24
72,76,48,37
16,64,60,55
56,3,57,42
39,65,70,55
17,8,60,24
62,39,56,46
42,68,58,32
3,48,32,72
18,16,64,33
29,4,72,33
23,77,47,41
52,80,56,36
10,59,62,38
61,25,56,44
8,33,73,56
8,43,53,74
41,9,73,58
16,10,51,53
1,22,55,53
31,87,72,33
13,26,43,40
42,44,58,21
54,33,58,48
0,30,46,30
15,9,45,24
25,12,45,24
24,7,56,28
16,42,57,50
19,19,46,41
1,52,65,51
39,21,71,48
47,39,71,49
67,37,42,60
56,5,35,41
93,1,29,56
4,22,36,57
35,12,73,57
55,53,56,38
22,68,50,16
41,7,64,97
49,30,56,34
65,53,52,46
24,16,71,34
0,35,56,24
54,64,69,50
12,38,55,59
65,52,43,30
49,44,41,30
10,39,72,77
60,78,58,34
64,24,46,69
81,29,37,79
2,40,73,40
80,56,44,65
46,32,72,46
56,2,47,49
37,48,48,41
19,33,58,40
64,39,49,35
23,92,61,19
57,28,53,18
21,16,67,51
7,0,55,50
53,1,41,55
61,29,65,50
20,6,49,34
83,30,42,90
10,82,64,44
22,40,59,64
13,84,72,33
8,2,62,49
72,19,50,62
8,10,64,71
46,40,68,43
28,69,31,42
12,61,42,28
45,24,69,43
70,38,50,51
21,72,72,48
41,76,38,44
37,44,63,34
39,25,72,45
38,25,48,42
35,94,47,31
74,32,30,42
32,41,41,31
53,51,62,59
54,75,36,47
46,28,66,55
60,34,54,16
33,14,69,32
34,40,31,55
8,21,70,61
28,10,55,39
32,3,45,34
44,9,27,42
1,67,49,37
7,24,59,80
60,18,56,50
57,5,64,47
50,55,64,69
12,34,60,65
25,38,23,43
10,42,66,68
26,32,48,60
30,43,52,47
21,2,53,40
51,5,41,14
19,69,65,35
32,28,56,23
11,36,67,50
46,7,64,55
69,7,26,49
7,16,20,55
44,16,33,67
62,23,40,30
21,53,64,36
33,5,37,51
33,84,62,36
26,28,72,56
26,38,69,52
44,36,42,30
67,48,23,58
11,55,62,65
74,42,50,17
82,40,19,71
21,61,69,45
24,0,52,19
23,76,72,22
37,46,52,35
35,38,64,36
60,7,42,56
34,3,63,63
35,31,61,70
44,44,72,37
7,104,70,21
27,20,71,65
37,54,71,46
60,71,59,26
75,54,50,43
19,26,55,34
39,75,42,32
24,46,69,30
42,18,71,60
56,7,58,76
38,72,55,37
24,71,42,24
55,40,63,55
58,62,55,46
48,19,42,43
26,18,61,66
12,73,49,48
19,55,72,44
65,19,56,30
5,38,50,29
26,70,64,30
53,41,64,49
56,76,54,19
43,23,63,51
21,8,68,42
3,69,48,15
68,43,51,65
17,51,63,51
37,24,55,43
68,46,46,30
55,17,54,71
24,80,45,26
5,72,48,14
62,51,64,58
65,19,57,68
54,5,68,62
29,6,65,67
5,39,56,46
14,14,71,58
54,31,46,25
47,13,51,70
57,58,63,28
53,78,71,45
64,26,51,27
23,60,60,31
39,26,46,12
48,25,69,46
83,52,42,30
24,36,64,62
48,7,55,34
42,64,61,56
69,27,51,31
40,19,51,42
56,38,56,28
73,52,46,34
5,52,23,50
64,76,55,44
73,9,41,51
25,38,57,32
81,23,43,36
48,5,64,41
54,47,44,37
35,40,61,27
81,50,16,47
40,35,64,85
8,53,64,48
44,90,44,26
74,39,43,64
53,3,46,34
58,59,49,47
44,12,73,104
39,57,34,67
24,45,53,40
50,3,56,53
56,103,62,23
37,65,48,29
39,32,52,70
32,74,66,49
33,4,32,78
9,13,54,88
39,45,53,34
0,69,71,49
48,42,62,59
12,48,71,46
32,1,43,20
71,39,46,32
67,15,59,33
0,24,42,70
55,32,49,39
3,47,65,72
20,65,48,35
56,64,53,53
12,30,14,44
0,95,56,30
50,106,44,20
39,16,60,34
7,67,48,16
16,21,42,45
56,18,53,40
48,60,62,54
49,16,41,56
55,66,48,36
3,70,42,28
17,62,56,40
15,84,46,26
35,38,67,50
55,31,58,41
60,37,63,56
33,51,71,35
16,42,46,72
35,49,72,68
36,65,65,32
15,35,63,54
45,26,59,34
10,20,64,31
42,10,66,36
80,53,42,25
63,39,62,58
65,32,60,28
33,12,46,19
50,29,70,44
33,28,56,51
49,69,42,26
79,63,47,30
14,87,47,33
48,1,47,58
3,52,63,50
46,59,64,64
18,40,42,44
9,24,48,28
0,7,73,59
64,2,54,85
23,85,42,20
60,3,58,59
62,0,56,43
43,69,62,28
67,48,51,32
14,5,59,72
27,43,72,47
45,7,64,43
0,82,58,17
5,33,46,70
71,52,53,72
38,7,72,42
21,93,65,31
6,49,69,32
51,0,56,48
26,11,44,16
65,39,28,62
44,35,55,32
9,53,49,18
78,40,42,42
19,54,71,68
75,33,26,52
60,46,45,71
63,48,56,37
14,48,52,33
49,37,64,64
28,106,60,16
32,15,46,90
6,79,56,39
46,22,65,54
4,42,55,23
31,31,63,68
40,19,66,51
40,43,21,75
34,85,58,32
51,41,58,52
14,16,58,53
69,56,48,61
67,24,44,41
32,37,56,37
49,4,65,71
40,47,56,31
17,24,72,66
21,19,42,72
56,61,53,53
72,22,40,26
70,71,49,33
34,33,62,55
49,78,57,35
48,49,51,53
57,0,64,75
1,10,63,55
28,80,44,36
33,54,44,25
58,13,35,47
50,69,60,17
58,51,65,54
25,25,62,92
36,23,58,45
31,7,58,33
12,5,63,109
56,35,64,24
28,48,46,17
28,19,73,45
4,31,44,56
21,57,62,37
37,72,66,33
11,28,54,76
17,4,46,91
44,14,44,29
46,79,61,25
12,2,73,58
22,75,66,50
22,26,46,49
80,86,42,19
60,16,58,47
0,4,54,43
37,55,49,59
12,51,65,60
0,41,55,44
42,70,48,35
28,0,66,52
12,39,57,46
7,7,45,63
46,80,55,22
19,85,55,28
37,49,58,30
51,56,70,65
58,26,56,40
11,51,71,34
10,51,59,49
41,86,42,14
14,58,62,42
48,17,67,44
55,69,58,26
19,69,62,42
9,78,53,44
46,22,67,55
79,9,6,42
80,33,45,53
69,83,50,23
34,32,44,25
49,88,51,37
15,0,41,20
54,42,67,47
28,23,50,35
37,83,51,30
33,5,53,19
2,20,68,45
60,20,56,23
7,29,44,38
1,9,59,39
17,76,63,40
0,24,53,37
41,44,42,59
17,27,43,26
13,7,53,50
80,71,23,44
54,37,50,39
18,83,65,26
55,10,46,49
65,21,51,57
66,11,51,42
0,37,73,38
3,19,49,30
52,10,68,60
37,43,64,39
40,63,44,33
8,2,41,70
56,29,69,46
25,51,70,33
25,69,54,44
63,89,48,31
58,40,35,42
53,17,24,77
74,76,48,20
27,19,40,59
57,59,49,20
6,27,54,30
13,84,43,18
46,85,72,37
8,49,59,49
48,83,53,22
56,1,60,71
65,8,44,51
83,9,26,72
58,26,58,69
19,97,40,19
56,49,26,59
28,63,71,43
29,49,53,56
53,50,58,28
59,46,41,19
12,55,64,40
62,29,51,44
30,34,47,63
74,71,42,25
13,80,63,36
52,19,42,28
39,29,42,55
39,16,63,53
39,17,49,46
9,40,60,64
72,39,54,58
1,67,57,37
37,21,21,46
37,80,56,30
43,11,59,44
38,56,56,35
9,16,67,44
29,61,56,49
60,80,52,23
44,3,48,35
1,45,52,43
74,24,39,51
31,56,44,30
30,21,70,50
34,27,61,52
65,37,62,44
21,6,56,47
32,36,68,46
36,25,16,99
56,47,26,70
2,58,65,55
58,5,58,48
33,7,72,33
52,74,60,52
41,80,69,46
50,12,51,46
44,12,42,21
24,83,56,33
25,48,65,53
15,30,42,22
42,1,68,79
69,44,58,60
5,103,48,21
20,10,64,72
21,93,68,33
49,6,69,42
57,42,37,46
16,36,58,39
67,63,59,37
35,1,72,80
62,39,35,64
19,69,48,31
23,63,44,44
10,1,56,38
60,1,64,40
42,16,62,53
56,32,43,38
81,45,44,52
89,71,30,44
12,10,44,23
83,74,37,41
23,53,44,41
63,52,62,25
30,56,49,66
59,8,57,53
6,5,56,37
66,33,58,46
39,11,62,27
10,45,68,58
43,58,64,27
1,7,52,30
51,63,70,48
32,22,68,21
54,17,50,53
6,51,35,49
47,21,42,30
10,56,69,29
63,12,43,72
2,78,57,33
21,53,58,30
5,47,59,47
55,33,58,59
65,0,62,86
21,81,49,43
7,35,67,91
7,12,53,72
33,83,46,5
45,60,57,50
40,19,48,33
44,93,45,21
32,54,32,58
14,54,48,17
8,115,47,8
16,49,73,47
28,53,30,64
30,85,52,40
48,65,51,20
48,63,62,52
5,21,63,40
30,23,57,40
31,28,62,53
60,3,64,30
33,30,71,45
91,13,16,77
36,8,48,27
25,28,71,67
39,66,41,52
33,41,42,15
78,5,41,30
5,60,45,43
29,46,44,73
48,41,67,72
19,17,56,37
49,31,68,43
42,84,55,42
30,46,62,69
4,12,52,35
60,48,18,66
25,44,48,34
32,74,19,42
68,83,52,35
72,45,51,28
3,90,64,23
5,65,17,55
12,4,53,22
77,51,48,25
40,44,70,67
46,14,64,46
2,56,70,48
71,51,44,21
65,61,34,46
22,78,48,42
14,69,67,12
40,33,71,42
19,32,52,25
32,21,64,58
51,42,35,79
24,58,45,45
48,5,62,28
64,24,46,40
34,64,56,37
35,90,69,34
71,44,52,48
36,5,45,91
62,61,14,43
15,1,42,67
19,7,71,65
69,69,50,28
32,22,72,47
6,68,68,48
3,76,70,32
39,32,67,62
65,56,39,55
4,19,58,40
24,63,55,37
28,18,67,57
12,105,56,20
34,85,52,34
46,50,67,58
60,44,52,26
33,86,46,30
3,44,73,43
47,25,69,69
65,39,51,50
50,7,46,56
10,48,35,73
32,52,63,27
28,22,70,54
46,62,64,40
51,37,51,28
54,5,46,81
1,72,48,13
88,13,33,48
58,21,64,39
65,14,45,32
3,60,65,56
28,9,56,97
53,19,43,41
64,1,45,42
2,23,66,61
60,3,64,61
45,53,67,57
33,92,72,33
28,55,42,37
28,70,63,44
56,83,61,36
49,29,60,67
7,8,44,25
0,5,48,25
61,59,44,32
69,83,57,28
17,59,44,20
10,31,69,48
7,8,53,47
64,34,43,26
66,26,56,56
62,10,60,53
5,31,45,14
49,7,60,62
4,14,71,39
37,24,49,41
1,10,58,42
5,31,50,39
40,60,56,24
48,57,57,28
60,41,55,62
45,66,55,28
24,15,60,45
64,30,25,54
14,5,48,72
47,66,56,15
21,55,48,25
49,34,66,27
25,21,69,65
58,50,58,51
38,7,53,23
11,19,57,40
1,27,55,80
40,42,64,56
3,87,55,15
28,37,61,24
50,19,56,44
36,80,66,42
5,47,56,55
48,48,64,48
41,0,42,66
6,43,44,29
6,24,62,49
39,10,48,48
2,36,42,42
38,89,46,28
39,15,70,40
30,44,41,68
38,53,48,58
58,46,58,33
40,19,42,30
38,74,60,51
35,40,23,71
32,59,62,34
35,78,72,47
28,19,59,64
42,10,58,49
25,23,71,49
96,26,18,56
5,4,68,42
48,3,48,31
33,19,72,70
46,58,67,33
44,45,67,73
42,71,61,40
37,47,68,52
74,16,43,62
40,85,42,21
76,62,49,30
0,65,67,59
11,69,30,56
64,14,59,32
71,24,55,67
14,88,72,39
59,85,67,35
0,32,49,43
17,93,43,17
28,25,55,39
83,55,42,33
28,28,71,58
26,16,58,58
71,6,36,58
44,34,45,28
64,19,59,49
40,83,51,16
49,104,71,20
58,10,58,56
10,35,35,54
24,16,49,97
15,70,63,53
74,4,44,35
62,68,58,39
24,21,49,19
52,82,72,32
18,28,82,58
19,26,55,34
42,46,62,53
17,58,66,31
49,55,63,64
65,51,54,38
1,13,32,59
56,67,48,36
83,87,43,23
6,53,50,35
64,86,54,37
8,90,59,25
34,58,55,44
70,100,42,22
58,56,63,33
18,17,69,51
32,15,69,72
43,6,58,45
1,39,69,49
58,3,55,31
8,47,59,21
51,48,65,40
35,44,58,52
57,4,48,48
37,51,47,19
49,12,71,40
18,94,48,31
35,73,67,22
78,41,18,62
43,12,69,69
55,26,65,71
38,49,51,66
69,37,28,51
24,63,72,58
19,23,39,44
52,28,71,27
8,35,65,32
28,13,63,67
62,69,48,48
20,42,69,69
38,57,43,53
32,48,22,63
74,40,46,36
51,26,41,42
67,63,37,51
35,42,59,40
16,30,49,61
27,26,60,55
14,51,59,39
1,18,71,32
102,46,17,42
54,67,73,40
2,71,43,35
23,32,58,37
35,11,33,70
0,64,44,21
39,71,69,18
23,8,68,64
70,96,55,30
21,90,66,24
18,83,60,39
41,33,50,35
55,27,48,32
29,36,42,30
70,66,55,46
0,1,71,54
13,44,21,61
64,35,52,34
26,0,56,53
0,26,61,61
71,80,31,42
56,33,41,42
69,59,43,50
57,50,54,46
79,79,42,20
30,77,68,37
7,58,46,36
83,60,42,28
45,67,66,27
59,51,50,60
81,21,43,38
40,23,55,20
38,76,41,24
29,15,39,51
78,64,45,50
65,79,46,33
28,39,60,28
65,90,55,23
88,70,32,48
44,46,70,34
31,24,51,50
20,83,47,25
40,67,28,46
42,0,62,40
22,29,67,72
64,81,48,39
58,33,52,34
34,0,51,53
55,35,48,35
23,50,48,27
53,23,69,22
57,68,69,51
51,32,47,35
49,29,51,46
48,30,24,62
3,51,53,45
53,26,68,40
35,62,69,44
48,32,57,51
13,75,73,46
17,11,51,21
9,49,55,33
15,22,54,25
70,44,32,43
7,48,60,53
28,62,52,33
32,0,54,35
59,20,48,53
17,56,69,63
34,33,65,49
60,46,45,21
51,31,66,53
14,8,72,61
53,65,72,54
56,23,63,23
10,51,57,33
17,8,65,65
41,8,50,29
16,7,46,44
80,35,28,53
6,19,51,47
23,31,58,21
28,16,53,45
26,46,65,56
13,78,62,35
65,37,44,40
32,9,53,41
18,71,45,29
49,68,68,38
22,38,69,68
7,93,49,29
43,83,49,20
71,57,54,40
36,3,54,36
37,26,12,44
64,57,45,33
10,5,42,38
18,65,42,23
69,49,58,50
55,76,50,23
30,40,59,31
35,10,64,23
25,27,43,18
80,3,30,65
46,24,26,53
45,5,47,46
19,73,60,30
64,35,52,32
8,56,61,46
24,58,58,36
60,80,44,44
2,46,25,58
24,93,44,14
21,15,67,32
24,25,71,46
8,1,45,17
63,1,50,14
3,21,50,25
12,48,70,78
6,42,50,68
43,28,55,10
42,46,64,49
67,60,49,25
30,86,53,33
56,40,45,58
48,41,65,71
8,31,65,48
0,6,62,49
25,2,48,38
50,39,70,63
19,3,61,20
25,0,48,28
65,104,54,21
21,37,65,52
106,10,19,46
67,12,41,45
67,16,43,87
19,48,60,35
83,38,42,34
38,46,56,70
51,47,69,65
89,45,35,50
60,0,46,105
0,67,55,58
58,5,67,39
20,7,71,44
30,32,72,47
42,37,62,78
32,12,64,48
32,40,63,29
12,14,43,33
19,50,64,66
23,57,42,44
8,68,71,38
57,1,46,52
14,67,35,59
12,71,48,52
36,53,69,32
17,63,25,48
68,57,54,38
26,30,57,23
56,45,49,36
15,32,67,51
72,33,42,40
52,26,67,66
14,55,64,68
49,57,71,65
78,69,44,37
51,36,67,49
22,4,55,67
56,32,53,44
64,74,58,31
10,29,62,73
35,49,59,23
35,55,49,18
0,45,81,35
10,40,58,25
46,58,67,56
12,24,65,30
14,73,44,36
25,85,48,26
35,37,69,29
20,63,69,63
23,74,73,33
52,9,54,48
5,14,65,69
25,45,70,63
17,51,18,56
14,98,53,27
14,58,49,35
23,22,69,28
34,72,44,44
32,32,69,42
23,81,42,24
13,35,40,70
18,9,49,40
14,4,27,72
37,52,53,40
28,10,45,39
27,44,52,23
49,33,56,50
18,40,40,72
22,32,51,45
60,10,65,55
78,53,44,50
16,16,25,69
26,20,65,32
3,61,68,23
10,64,29,44
27,5,64,55
26,63,55,64
22,23,55,41
12,58,68,49
25,1,48,67
21,40,68,42
8,51,72,12
85,37,38,46
38,2,42,19
55,39,43,67
62,7,51,59
56,19,47,23
26,75,46,24
75,85,47,21
69,2,51,25
3,99,49,28
28,47,56,72
24,32,67,79
12,6,67,51
69,65,48,42
47,2,28,50
0,56,61,26
2,40,67,62
42,32,64,17
20,104,58,19
25,49,30,42
53,35,48,24
45,35,60,61
59,32,44,30
5,23,28,42
67,57,37,44
8,3,60,41
11,51,66,52
43,26,54,37
81,2,39,68
44,39,55,51
33,42,42,8
12,67,50,44
40,56,68,46
73,19,51,22
38,35,56,64
69,85,48,30
54,26,40,62
34,80,42,34
7,61,56,49
19,21,73,29
26,44,62,23
47,55,63,61
2,0,60,97
46,25,41,16
57,24,63,60
59,72,51,22
23,42,63,40
29,21,47,51
67,15,28,56
53,63,56,10
24,10,61,71
6,36,58,69
39,58,64,49
30,58,44,34
49,54,57,48
59,62,45,31
28,37,60,37
23,25,58,53
24,21,42,32
27,60,56,44
10,75,58,40
42,60,69,56
32,72,61,40
0,71,49,36
19,33,54,44
64,32,42,72
10,60,46,35
3,62,50,15
1,52,58,30
56,30,54,47
52,51,26,66
70,48,48,24
75,8,51,65
42,15,67,64
16,42,37,72
