28,9,61,67
55,23,23,63
17,14,47,64
74,1,30,58
7,2,59,73
94,0,18,76
58,65,30,60
16,22,17,71
14,51,26,73
34,31,24,89
83,7,33,85
69,44,40,61
30,46,21,58
2,50,15,58
93,51,32,62
92,15,23,96
14,27,53,69
37,36,45,64
16,15,23,72
72,60,16,42
33,34,40,56
58,44,37,63
109,45,14,72
25,5,24,63
12,42,44,54
64,53,19,49
32,49,41,37
0,23,51,58
40,28,47,61
21,37,42,51
34,17,35,60
63,15,23,65
42,28,16,68
53,34,23,71
44,19,23,71
49,38,28,56
17,32,39,60
67,46,18,67
44,56,55,66
79,15,29,42
42,31,53,44
47,1,12,51
37,37,27,72
59,72,48,28
27,42,44,59
80,8,43,46
6,11,53,86
94,61,20,41
21,35,23,65
60,10,23,49
14,22,24,73
33,24,25,67
23,3,33,69
84,13,42,17
74,5,26,77
102,12,13,53
59,38,17,45
67,15,21,57
3,22,19,90
62,39,29,66
3,81,48,30
73,2,14,46
22,13,23,78
5,8,42,42
66,51,40,48
96,61,27,51
37,44,33,43
110,19,14,60
110,0,13,48
35,32,53,67
72,2,31,74
72,47,49,55
15,5,48,44
80,53,40,44
49,42,42,45
21,1,22,77
36,38,37,71
62,40,42,58
30,54,27,48
41,40,17,57
14,45,12,42
53,52,19,61
60,6,51,65
68,28,39,68
32,70,31,51
24,53,48,23
82,40,34,69
36,38,39,53
13,40,31,65
63,9,34,73
34,8,72,66
26,47,23,73
5,14,21,60
4,11,41,72
59,55,40,67
51,39,31,68
21,35,13,52
22,28,62,68
23,8,34,65
36,67,66,52
24,19,26,51
64,41,28,70
58,24,34,102
5,7,42,54
83,63,17,50
23,31,35,61
74,64,35,60
16,41,67,65
63,46,35,67
31,51,41,69
92,30,11,52
5,53,32,71
46,49,8,49
34,16,55,60
2,23,10,43
39,11,48,62
20,24,59,97
74,70,25,54
94,0,22,65
94,17,16,55
42,1,66,41
30,0,50,62
14,44,28,56
97,44,28,80
104,6,16,42
85,61,12,43
35,8,20,54
74,32,24,40
28,49,50,69
17,17,41,60
66,19,27,76
2,35,35,61
64,54,37,53
51,31,13,44
89,17,35,78
65,30,17,72
58,80,37,44
44,1,36,58
17,21,23,69
68,12,23,61
38,49,25,51
13,39,37,41
65,60,25,66
88,51,33,51
67,42,14,53
21,58,18,51
35,13,17,51
37,56,28,61
5,44,42,44
52,23,17,55
6,34,53,48
78,36,21,71
16,81,17,40
7,24,44,70
97,71,17,45
38,19,42,48
63,29,30,66
56,26,23,63
9,46,19,55
15,11,33,53
72,56,22,60
32,29,50,54
76,51,17,55
65,13,23,70
76,12,39,55
103,30,19,69
7,38,14,59
24,43,41,47
28,1,14,58
17,51,19,58
17,9,25,103
84,72,34,46
72,21,18,47
35,45,57,66
39,67,13,58
32,28,52,71
24,7,19,73
58,5,37,101
52,14,19,99
52,2,23,77
58,40,60,70
43,43,33,42
60,66,32,53
48,57,27,49
5,44,65,80
0,21,35,56
62,48,54,68
42,28,21,70
31,25,15,42
58,2,52,27
57,74,37,48
62,51,14,71
28,65,33,49
66,24,25,51
64,62,28,62
42,46,39,57
49,76,10,42
80,34,39,85
8,53,55,49
13,74,11,46
81,57,32,63
7,26,48,62
47,42,37,43
39,67,17,42
29,0,25,91
44,69,23,55
41,26,16,46
70,30,42,51
86,7,9,67
6,18,33,83
71,68,32,56
1,16,17,74
43,4,19,105
72,21,23,60
74,2,35,62
56,31,15,60
43,17,38,69
9,24,15,55
12,25,28,94
46,76,18,44
64,38,53,68
56,37,56,60
34,73,41,46
72,28,21,71
94,54,17,49
59,1,43,73
78,14,16,56
88,55,8,49
103,26,20,61
52,28,68,69
46,44,39,56
65,48,11,52
44,35,19,65
66,40,30,50
72,47,30,69
42,24,42,37
62,54,51,28
63,37,35,60
49,26,19,45
1,5,18,62
94,48,24,65
67,0,28,60
31,2,47,72
21,16,40,70
87,0,12,67
71,17,19,56
92,72,19,49
49,10,51,64
88,69,17,52
16,45,68,69
102,3,23,58
65,24,48,70
77,14,20,53
44,35,68,84
28,50,24,58
34,44,9,41
47,63,43,46
42,19,19,67
48,0,56,67
2,23,25,61
24,48,55,38
3,13,17,48
69,51,41,72
15,55,40,59
39,45,30,71
56,51,24,65
35,22,39,48
51,7,68,89
68,46,20,51
29,53,25,66
46,31,65,77
74,60,33,60
80,27,34,45
35,66,58,56
53,18,39,48
66,38,54,72
90,3,16,109
19,24,21,53
72,19,46,44
82,59,17,66
28,23,17,45
37,34,8,46
35,3,19,44
49,39,46,39
58,75,65,35
48,28,42,50
42,21,72,81
87,47,39,65
62,23,20,55
108,28,13,48
19,33,16,55
0,67,21,55
56,40,48,61
17,47,30,60
4,65,33,60
23,78,31,48
91,44,24,71
59,15,40,86
32,7,23,69
93,5,32,68
0,42,24,62
14,65,19,45
39,29,49,43
88,18,18,70
9,40,16,46
12,41,44,63
98,6,27,69
33,49,22,62
28,30,22,65
33,36,61,45
47,25,66,58
20,59,68,43
43,36,32,70
56,3,27,68
18,5,54,65
1,48,56,60
3,10,32,68
32,3,49,64
34,57,58,67
109,42,17,50
14,7,42,71
97,48,19,45
10,51,29,70
44,9,52,46
14,37,23,66
5,5,14,73
79,33,39,66
16,15,30,98
33,38,14,58
55,46,32,67
67,24,45,67
53,1,22,48
66,22,42,102
7,45,16,48
32,0,24,85
89,8,37,58
58,21,52,63
53,44,45,58
11,33,28,72
71,53,23,44
7,38,44,65
70,30,12,42
35,29,51,79
93,0,21,58
0,46,32,51
103,9,14,66
0,67,20,59
48,12,32,72
50,60,42,63
49,12,35,55
26,67,49,57
20,51,45,42
60,40,34,52
67,23,52,65
85,24,28,48
45,10,32,69
74,66,19,46
76,31,45,92
64,33,14,55
22,48,46,49
16,28,28,98
48,27,12,41
78,72,22,48
5,35,33,53
37,19,44,73
1,10,24,72
28,71,41,47
61,4,19,61
87,14,23,72
43,43,36,53
71,16,44,72
64,16,52,72
9,2,52,90
10,55,43,48
19,31,31,85
65,40,15,62
44,41,39,56
28,28,25,64
86,2,27,53
57,44,24,78
23,33,24,57
25,13,49,42
0,45,42,51
62,8,23,69
33,23,18,49
35,22,51,97
55,51,47,72
0,45,42,67
86,63,28,55
10,26,26,57
6,33,16,44
12,15,48,87
61,19,26,93
91,0,26,84
87,66,28,51
88,12,12,43
19,1,25,59
5,51,61,73
56,22,51,72
44,52,42,72
68,1,58,71
53,29,40,86
26,16,17,62
55,37,47,70
62,0,33,44
38,56,45,67
60,14,24,46
103,2,17,53
82,21,19,66
97,49,24,48
80,76,26,41
24,58,33,51
81,29,31,74
59,12,25,45
92,41,30,41
83,16,39,67
71,52,17,55
6,58,60,28
16,26,58,59
84,59,17,65
43,5,34,67
60,19,33,53
6,37,16,46
33,29,69,60
16,4,23,56
31,23,53,48
42,54,24,55
52,56,9,42
106,59,14,53
26,51,35,63
32,10,24,54
85,61,17,61
23,8,17,56
70,77,15,44
81,70,26,49
23,14,18,55
52,77,19,44
26,29,28,41
2,50,67,57
79,27,10,65
39,6,21,80
46,46,27,58
45,1,67,67
17,1,66,63
83,4,30,70
37,3,54,51
5,55,55,56
75,38,24,67
49,1,57,72
57,47,53,51
85,21,12,91
80,1,41,69
60,9,47,56
50,23,22,65
35,14,47,44
16,14,51,96
8,30,48,44
8,12,53,48
19,19,35,47
42,33,18,66
59,76,42,46
7,51,13,69
91,31,16,52
29,40,30,69
71,50,35,53
45,24,17,44
56,8,71,60
51,23,32,64
21,65,35,48
58,12,63,53
45,42,21,63
28,49,33,67
28,10,69,72
19,7,17,54
42,46,16,71
35,56,26,48
116,38,10,63
44,24,13,45
24,61,42,58
52,53,26,71
2,77,20,49
81,67,16,59
44,44,19,47
19,43,66,58
30,44,46,48
64,25,25,41
42,62,20,46
26,28,58,67
78,19,25,69
4,22,44,70
58,20,46,67
22,43,34,45
75,4,49,65
94,12,26,56
1,27,44,37
59,27,39,62
45,46,17,59
35,21,37,72
101,1,15,80
1,61,14,41
76,11,14,72
55,57,44,44
26,72,32,51
34,51,21,69
49,42,14,49
6,32,48,81
25,39,28,60
67,64,40,52
80,66,42,36
65,16,10,47
23,51,17,59
63,18,55,69
48,34,22,69
40,31,26,72
19,43,36,58
33,13,65,100
60,19,39,42
72,17,23,83
12,37,67,64
94,52,32,53
1,64,51,60
8,48,21,72
8,24,12,50
26,66,33,56
5,42,49,67
57,7,57,57
59,7,24,50
101,26,19,51
89,43,19,48
52,54,24,41
30,25,23,69
9,38,36,69
39,5,35,95
70,5,24,61
28,44,16,64
68,22,53,61
69,40,42,40
42,53,32,65
37,0,65,42
68,8,34,61
60,35,64,63
81,22,44,42
40,30,55,64
13,32,47,60
68,76,52,48
17,53,69,69
6,58,17,56
17,19,30,71
50,30,21,55
112,70,15,48
88,17,37,65
104,29,19,46
60,48,17,55
63,39,46,59
80,0,26,60
103,0,21,100
20,64,22,42
82,81,32,43
21,27,40,69
76,55,48,40
32,40,20,63
1,46,21,72
3,20,23,80
60,0,28,98
63,26,29,98
32,47,23,70
62,19,51,77
17,10,18,44
80,60,5,47
72,2,22,63
72,28,11,69
40,50,21,56
16,64,35,59
56,57,21,53
41,6,71,70
83,72,42,45
85,33,19,50
10,64,29,48
56,5,17,54
71,23,39,72
19,56,40,60
34,12,33,57
22,27,55,48
17,6,48,61
89,21,35,69
23,43,22,56
36,52,42,66
110,43,17,65
10,51,37,56
36,64,51,46
10,12,58,38
42,32,35,61
41,35,17,43
44,17,69,56
81,53,37,43
51,2,20,48
99,4,21,58
27,9,14,67
64,51,48,51
12,17,35,81
108,69,14,42
41,0,36,54
12,0,28,72
1,23,15,54
28,45,21,76
71,5,23,51
53,47,38,49
61,5,37,47
50,60,27,60
53,51,27,66
73,40,26,52
6,55,17,64
32,3,70,34
90,32,35,71
20,82,34,42
78,4,35,88
103,14,19,82
38,3,32,56
1,52,14,53
48,31,65,72
60,22,37,77
0,19,40,61
14,12,54,67
0,16,24,64
65,43,49,62
71,14,17,44
64,9,48,62
88,66,25,41
10,55,16,55
60,12,31,52
6,55,71,56
62,20,28,89
22,40,66,56
45,14,31,68
13,21,15,58
34,5,10,48
33,12,27,67
42,1,49,83
65,3,35,66
64,3,29,67
59,40,33,66
54,0,12,52
49,60,37,64
19,43,53,38
81,52,32,49
74,78,34,44
35,8,43,49
8,27,19,48
62,37,24,78
24,25,52,73
56,15,55,100
3,56,39,71
37,32,55,69
16,23,28,43
90,33,21,50
37,14,33,98
37,34,53,65
7,28,9,71
49,49,24,55
64,33,24,64
39,78,24,46
99,75,12,49
62,51,25,65
2,57,44,63
67,13,46,77
20,0,37,77
4,44,41,46
46,2,72,80
32,56,18,59
49,24,10,52
78,5,32,51
28,32,16,70
26,50,71,70
47,18,39,72
28,13,55,87
84,42,19,65
75,13,19,67
80,58,39,58
1,14,55,57
100,19,10,84
19,14,28,59
80,35,44,66
11,10,28,66
38,72,25,44
97,67,19,47
1,66,40,55
64,53,19,42
21,62,38,48
24,31,46,71
105,45,18,72
77,21,31,93
25,74,64,51
24,72,18,50
89,40,25,72
19,9,25,108
91,65,25,48
101,57,21,61
57,66,19,44
65,14,60,68
11,41,17,61
52,22,28,61
18,42,66,66
53,43,43,67
43,27,28,62
64,54,21,59
26,70,39,41
54,71,12,44
30,30,39,74
58,0,26,107
6,26,21,43
49,33,42,60
3,1,29,67
7,44,42,62
18,26,15,48
80,84,21,42
49,8,21,104
97,22,26,88
76,3,16,58
21,17,19,61
39,58,56,60
69,24,32,52
56,54,25,64
66,22,53,76
29,17,27,58
31,28,40,46
90,19,23,73
35,59,21,62
43,49,28,75
20,50,23,62
33,17,38,57
48,3,21,70
5,10,50,56
64,2,45,51
53,21,42,72
49,42,67,67
15,38,24,56
0,37,30,51
53,15,35,42
20,46,46,48
26,21,28,53
62,24,51,60
85,31,35,61
59,60,19,55
100,29,12,72
23,1,12,63
48,90,53,34
10,12,71,46
65,1,39,56
70,39,27,56
38,46,42,51
8,17,17,58
46,0,52,66
50,31,48,67
72,17,21,64
85,33,19,42
48,16,42,69
69,11,44,67
14,25,25,90
31,56,27,66
59,10,24,48
20,0,29,101
7,21,31,79
46,72,13,41
9,41,53,71
54,20,49,37
65,22,59,48
88,49,16,73
50,11,23,51
29,5,66,60
96,52,21,56
3,33,26,65
90,12,19,58
24,11,47,44
96,29,24,76
69,8,20,90
88,37,26,89
39,35,32,66
30,34,64,25
0,42,37,55
42,64,23,53
78,65,14,46
108,28,17,50
8,45,10,52
48,9,63,94
31,58,51,65
84,42,26,77
40,6,65,61
14,1,29,56
52,10,33,60
9,12,25,44
81,6,10,57
37,32,27,48
5,37,23,87
92,35,15,78
8,33,19,55
21,13,25,93
48,69,30,52
106,7,18,57
56,74,69,50
8,56,42,46
76,19,48,95
40,37,35,89
57,56,17,53
40,71,56,40
51,31,29,53
107,44,15,51
102,73,16,51
1,15,16,72
51,27,53,96
92,2,30,56
68,59,40,60
41,32,40,56
63,59,40,59
33,37,60,62
22,18,24,69
96,53,23,64
19,2,22,86
37,21,32,62
10,21,24,68
56,44,20,62
31,2,16,69
99,75,27,42
64,49,56,66
11,70,18,49
6,7,39,54
25,38,8,78
42,12,40,50
9,15,51,74
15,43,37,41
37,29,15,53
3,17,40,69
24,27,25,56
98,53,27,46
44,4,71,70
78,3,40,67
47,23,33,52
56,45,44,66
55,0,16,46
5,55,17,46
60,29,53,63
40,16,8,60
68,28,28,53
53,77,39,40
1,36,19,76
72,7,23,48
48,39,24,43
58,24,26,53
46,17,35,60
40,51,33,58
77,48,32,72
35,7,52,37
51,46,28,71
15,64,16,54
42,0,12,62
27,29,71,83
59,37,20,46
21,14,59,72
62,10,33,65
26,27,42,64
71,46,23,51
30,6,39,62
20,34,13,61
92,33,23,56
5,34,71,61
16,76,16,47
63,66,16,42
56,0,21,60
112,14,11,56
2,54,39,52
60,37,21,58
105,1,20,83
28,3,19,66
31,1,60,55
37,25,55,63
60,39,39,71
28,29,30,65
68,0,21,41
35,74,36,51
56,37,22,43
25,35,44,42
42,23,23,48
21,37,55,64
65,17,44,72
15,76,21,48
90,43,11,66
67,23,23,56
19,38,26,49
72,60,24,60
27,23,51,42
19,31,32,67
3,27,16,87
40,42,17,69
46,31,51,60
0,11,40,49
56,55,44,64
18,9,17,92
101,21,16,74
47,41,55,67
101,42,19,54
17,5,62,73
89,11,29,47
32,35,62,58
72,73,16,49
8,68,42,57
87,13,28,66
0,38,20,49
50,12,69,63
69,62,21,42
93,81,17,42
94,51,18,74
19,39,12,44
32,65,17,53
32,56,36,54
44,52,41,58
19,7,49,76
84,48,16,55
31,40,40,53
32,11,19,41
49,51,20,55
5,37,45,43
82,35,21,49
35,17,69,28
22,69,8,44
40,29,21,42
18,40,23,49
4,30,37,57
19,12,58,78
94,5,18,59
56,52,46,74
45,31,51,70
80,48,30,65
97,21,30,54
90,33,19,49
34,40,26,73
78,3,34,42
24,45,25,69
49,1,15,64
89,16,19,64
73,5,23,72
99,33,20,61
81,23,23,69
57,10,31,96
16,33,12,76
33,10,53,86
4,72,46,27
0,41,36,73
8,61,23,62
49,25,21,71
104,32,21,53
81,85,42,39
48,42,40,48
12,44,26,51
28,2,20,58
22,3,35,80
73,39,37,78
30,39,23,51
67,69,26,51
32,30,38,50
1,3,46,52
58,8,45,52
10,16,28,54
46,20,35,67
39,8,69,88
51,28,37,45
81,5,22,62
7,32,25,48
108,22,19,41
6,29,12,69
51,51,21,68
27,13,26,69
58,16,35,73
16,81,53,38
28,25,39,48
26,12,18,61
6,16,28,44
76,15,31,106
40,48,18,73
45,47,55,54
67,54,42,67
88,25,26,64
56,12,40,67
19,17,30,49
81,17,40,51
47,61,27,60
17,24,51,53
47,1,36,43
34,60,17,49
35,19,16,52
49,7,39,89
0,45,14,53
103,23,24,49
40,24,44,32
72,10,41,43
26,46,21,73
60,54,65,51
28,55,20,58
26,24,64,27
51,10,20,53
48,48,26,60
51,44,71,23
58,15,33,56
1,52,14,68
77,72,49,27
71,53,24,65
20,48,46,47
47,19,69,38
75,38,46,57
59,69,28,54
33,33,44,55
40,51,16,49
56,38,11,48
95,36,19,52
20,60,14,62
56,72,16,49
25,71,13,48
53,6,58,64
47,58,44,57
43,13,30,67
85,23,17,55
96,19,12,56
14,15,33,66
48,19,17,54
32,25,24,97
107,35,14,50
56,40,66,40
19,36,50,73
73,25,28,56
0,51,68,56
60,6,40,39
49,12,35,87
44,54,39,56
53,12,49,44
42,12,29,60
72,61,20,60
17,55,8,43
23,6,75,55
3,2,17,50
10,75,16,50
41,19,58,61
76,40,26,67
101,67,20,57
95,36,7,44
79,5,38,84
5,58,21,68
6,7,53,40
10,12,44,40
36,6,48,53
16,19,16,47
14,0,50,69
51,16,17,69
24,51,15,61
85,57,29,64
55,26,51,63
53,12,54,79
30,33,27,48
27,58,28,49
73,12,12,55
78,32,33,63
37,28,32,60
61,42,50,68
21,13,26,56
46,18,33,84
16,19,51,102
46,9,47,86
8,44,14,43
39,32,23,56
47,29,15,42
6,46,21,77
64,48,17,49
90,64,22,60
24,57,17,52
71,19,55,81
19,4,61,76
75,43,32,71
97,49,28,65
53,19,54,62
55,34,46,38
22,0,46,41
16,39,30,72
73,15,33,59
65,17,50,53
36,31,19,52
57,44,60,60
16,45,42,58
65,48,28,45
81,29,35,51
62,49,41,46
35,17,38,52
12,14,22,54
55,3,19,42
55,30,42,63
52,33,42,85
33,0,30,60
0,52,49,54
24,56,49,59
23,58,49,56
74,30,23,51
16,52,11,53
62,16,53,70
85,44,27,65
65,31,49,58
100,72,21,46
2,23,44,42
1,9,60,79
23,1,19,61
16,37,25,42
69,9,38,70
76,26,37,66
50,48,25,45
68,7,44,70
88,31,19,55
24,13,24,45
83,13,24,82
6,63,39,45
16,39,49,74
60,47,32,68
56,60,35,53
82,1,27,44
60,28,14,50
55,44,24,67
64,69,17,53
42,39,52,57
84,44,27,60
70,73,46,19
12,15,40,65
47,51,65,62
68,28,46,71
81,35,38,59
26,30,39,45
47,39,35,45
44,68,60,40
15,42,26,60
31,19,55,46
63,10,21,47
67,46,12,42
43,26,50,67
65,26,24,69
37,65,27,58
65,2,24,73
19,55,70,61
47,13,32,56
74,25,51,67
40,26,48,73
53,45,51,46
23,21,10,52
34,41,48,55
1,4,32,65
64,31,29,58
52,28,21,63
25,36,15,60
12,65,17,49
55,21,13,41
74,29,27,63
0,49,52,73
39,37,18,46
99,14,19,72
7,64,66,46
101,69,22,46
76,11,25,57
59,12,21,76
31,81,67,35
64,36,39,55
40,0,15,50
10,67,42,42
25,67,28,40
18,66,58,45
53,64,62,58
88,1,15,46
83,69,32,49
76,17,34,66
44,14,41,64
17,50,13,68
64,3,24,54
64,27,50,67
34,30,27,86
55,55,58,67
51,35,40,58
25,60,48,66
59,53,51,59
33,22,62,63
23,3,42,53
6,64,15,53
63,27,19,59
96,19,24,58
31,55,14,62
7,42,47,51
30,43,65,57
37,12,23,72
18,17,61,55
33,65,26,49
88,28,19,41
97,5,28,42
8,46,18,49
28,17,17,49
71,57,22,55
59,42,24,67
4,61,24,55
40,61,52,60
16,72,21,46
49,53,37,63
80,74,19,42
97,10,28,73
75,27,17,49
65,47,46,59
103,34,17,65
60,26,14,69
63,76,44,51
23,40,17,55
37,36,28,60
19,14,28,67
59,7,54,83
10,33,27,65
86,35,21,57
30,8,30,53
34,61,51,52
27,48,48,48
82,2,29,65
97,42,25,60
49,48,37,67
51,11,28,79
92,58,32,49
44,7,15,44
5,51,57,70
46,39,19,44
85,73,36,53
28,7,53,57
0,51,65,57
48,48,33,57
41,71,52,54
72,12,35,59
8,56,27,62
26,69,49,19
71,53,17,56
4,17,33,41
44,15,67,73
30,4,32,62
92,48,22,44
49,1,19,68
24,30,28,88
99,10,9,61
79,45,16,53
24,8,15,55
55,60,47,55
83,32,23,64
34,1,40,49
44,29,58,47
51,32,43,71
63,3,52,67
0,60,49,60
12,20,37,89
65,21,39,72
74,56,40,69
16,75,20,48
69,17,16,46
51,52,32,41
24,25,38,100
25,65,71,55
50,13,16,48
80,59,11,48
78,49,33,64
53,7,12,68
80,2,29,56
42,45,24,64
54,58,22,42
28,33,24,73
28,13,21,41
10,48,14,69
51,5,17,68
89,32,28,43
57,56,39,63
7,43,59,71
70,24,29,83
81,56,20,63
10,48,23,53
101,8,16,81
86,44,19,65
66,43,55,48
46,28,46,46
56,37,24,65
2,42,35,72
66,13,56,51
33,38,53,52
54,44,40,53
83,0,34,51
24,21,56,69
32,25,29,55
80,24,39,88
15,45,28,62
58,22,23,60
95,17,28,67
18,60,60,64
67,33,14,42
35,59,42,31
59,46,19,67
71,51,49,71
3,0,30,49
108,24,13,46
78,35,26,59
3,69,13,50
20,27,35,70
32,16,51,65
28,72,24,54
81,29,26,67
57,39,44,73
56,67,69,37
40,65,38,50
1,1,34,71
70,18,53,78
40,50,53,72
71,74,14,48
99,46,20,50
83,16,39,69
74,63,18,46
7,0,35,68
42,24,67,71
58,44,39,60
1,28,19,60
84,74,33,48
16,26,14,62
58,1,34,53
73,73,33,42
42,34,27,62
99,72,28,53
74,20,15,49
44,23,17,57
17,2,64,65
10,57,14,46
7,40,32,69
92,46,27,62
40,43,64,72
32,67,40,49
30,17,45,35
69,48,30,56
75,36,51,72
52,19,68,66
6,61,14,50
72,35,9,72
76,46,49,72
45,1,28,48
15,51,34,67
27,35,35,64
73,3,16,58
44,64,35,46
15,69,17,55
33,43,51,47
70,24,10,42
12,53,26,58
93,48,23,71
23,44,44,67
30,35,39,56
19,41,37,42
19,73,46,47
10,36,52,65
72,2,25,56
93,17,26,68
22,40,58,75
69,43,21,70
67,27,11,85
106,21,14,61
15,19,53,71
26,23,50,61
63,38,40,76
75,52,23,68
29,3,44,63
46,29,49,54
25,23,40,58
39,48,17,63
2,21,23,65
62,42,47,46
92,46,16,49
65,9,41,60
8,50,40,76
3,56,18,69
57,75,40,51
58,57,57,65
75,8,27,64
51,41,26,70
69,32,48,79
56,32,38,48
19,6,54,67
35,28,49,82
67,12,17,55
3,41,53,36
3,51,33,51
61,21,45,73
8,36,55,66
41,34,26,51
80,46,23,76
13,65,18,41
64,56,17,56
71,2,35,67
85,16,39,42
22,63,45,55
15,39,22,58
72,23,28,81
81,24,44,66
88,9,26,48
39,16,51,101
6,42,56,62
54,17,27,56
37,9,43,66
42,36,44,58
63,51,17,59
26,4,14,55
52,15,38,68
101,55,15,53
15,52,24,50
31,80,24,44
5,72,44,29
69,41,16,58
16,9,44,77
55,60,47,5
71,16,21,56
52,79,43,46
106,18,19,60
106,28,18,63
26,54,51,63
41,7,21,60
68,51,14,42
74,46,20,56
36,69,58,56
16,31,16,57
59,44,32,52
30,39,37,56
48,40,48,71
27,25,17,54
10,45,22,62
4,21,19,48
49,60,17,62
66,17,51,66
42,23,28,41
3,44,30,44
54,36,60,64
75,61,48,51
83,8,13,90
68,14,33,55
15,29,61,44
6,49,56,65
0,23,42,51
69,33,55,55
4,13,24,46
90,4,29,74
16,27,15,42
20,42,43,44
45,68,26,52
92,64,24,47
19,31,68,74
84,54,40,49
41,25,49,40
73,64,25,50
13,16,40,51
43,75,14,48
23,3,31,62
39,42,49,39
58,10,38,42
4,27,37,70
4,44,18,56
58,55,53,71
58,60,28,53
69,51,54,56
20,81,18,42
69,44,57,71
20,0,56,54
107,46,16,65
49,26,17,62
74,14,29,56
27,23,49,63
84,27,33,53
55,8,62,33
4,7,34,44
84,48,27,67
8,6,48,52
77,83,41,38
79,53,46,66
43,62,8,56
52,67,16,53
2,46,23,71
47,17,30,46
91,30,26,69
80,26,22,62
57,11,52,50
10,21,34,60
45,46,12,46
13,10,36,64
49,50,42,73
25,69,21,55
62,56,38,42
0,42,41,56
58,23,17,52
33,15,56,92
103,6,22,67
59,8,30,57
48,53,19,62
107,0,19,59
72,26,44,65
67,34,53,71
65,38,31,46
32,65,28,49
21,34,19,56
32,78,39,44
45,15,23,80
106,5,18,41
89,3,10,48
1,16,49,38
25,7,21,76
